,time_playing,Period,RTNG,GMS,Name,FideID,rtng_diff,ratio
41,142,2019-05-01,2729,0,bu,8601445,-2.0,0.0
35,143,2019-11-01,2705,13,bu,8601445,-24.0,0.004805914972273568
36,144,2019-10-01,2721,0,bu,8601445,16.0,0.0
37,145,2019-09-01,2721,0,bu,8601445,0.0,0.0
30,146,2020-04-01,2705,0,bu,8601445,-16.0,0.0
26,147,2020-08-01,2705,0,bu,8601445,0.0,0.0
22,148,2020-12-01,2705,0,bu,8601445,0.0,0.0
32,149,2020-02-01,2705,0,bu,8601445,0.0,0.0
33,150,2020-01-01,2705,0,bu,8601445,0.0,0.0
27,151,2020-07-01,2705,0,bu,8601445,0.0,0.0
28,152,2020-06-01,2705,0,bu,8601445,0.0,0.0
31,153,2020-03-01,2705,0,bu,8601445,0.0,0.0
29,154,2020-05-01,2705,0,bu,8601445,0.0,0.0
23,155,2020-11-01,2705,0,bu,8601445,0.0,0.0
24,156,2020-10-01,2705,0,bu,8601445,0.0,0.0
25,157,2020-09-01,2705,0,bu,8601445,0.0,0.0
18,158,2021-04-01,2705,0,bu,8601445,0.0,0.0
14,159,2021-08-01,2705,0,bu,8601445,0.0,0.0
10,160,2021-12-01,2700,0,bu,8601445,-5.0,0.0
20,161,2021-02-01,2705,0,bu,8601445,5.0,0.0
21,162,2021-01-01,2705,0,bu,8601445,0.0,0.0
15,163,2021-07-01,2705,0,bu,8601445,0.0,0.0
16,164,2021-06-01,2705,0,bu,8601445,0.0,0.0
19,165,2021-03-01,2705,0,bu,8601445,0.0,0.0
17,166,2021-05-01,2705,0,bu,8601445,0.0,0.0
11,167,2021-11-01,2700,6,bu,8601445,-5.0,0.0022222222222222222
12,168,2021-10-01,2705,0,bu,8601445,5.0,0.0
13,169,2021-09-01,2705,0,bu,8601445,0.0,0.0
6,170,2022-04-01,2708,0,bu,8601445,3.0,0.0
2,171,2022-08-01,2709,0,bu,8601445,1.0,0.0
8,172,2022-02-01,2700,0,bu,8601445,-9.0,0.0
9,173,2022-01-01,2700,0,bu,8601445,0.0,0.0
3,174,2022-07-01,2709,0,bu,8601445,9.0,0.0
4,175,2022-06-01,2709,0,bu,8601445,0.0,0.0
7,176,2022-03-01,2708,3,bu,8601445,-1.0,0.0011078286558345643
5,177,2022-05-01,2709,10,bu,8601445,1.0,0.0036913990402362494
0,178,2022-10-01,2698,11,bu,8601445,-11.0,0.00407709414381023
1,179,2022-09-01,2709,0,bu,8601445,11.0,0.0
178,1,2000-01-01,2464,21,eljanov,14102951,0.0,0.008522727272727272
177,2,2000-07-01,2487,19,eljanov,14102951,23.0,0.007639726578206675
176,3,2000-10-01,2502,20,eljanov,14102951,15.0,0.007993605115907274
174,4,2001-04-01,2558,21,eljanov,14102951,56.0,0.008209538702111024
175,5,2001-01-01,2556,40,eljanov,14102951,-2.0,0.01564945226917058
173,6,2001-07-01,2522,32,eljanov,14102951,-34.0,0.012688342585249802
172,7,2001-10-01,2522,0,eljanov,14102951,0.0,0.0
170,8,2002-04-01,2561,9,eljanov,14102951,39.0,0.003514252245216712
171,9,2002-01-01,2540,28,eljanov,14102951,-21.0,0.011023622047244094
169,10,2002-07-01,2561,9,eljanov,14102951,21.0,0.003514252245216712
168,11,2002-10-01,2568,37,eljanov,14102951,7.0,0.01440809968847352
166,12,2003-04-01,2567,9,eljanov,14102951,-1.0,0.003506038176860148
167,13,2003-01-01,2571,19,eljanov,14102951,4.0,0.007390120575651498
165,14,2003-07-01,2574,16,eljanov,14102951,3.0,0.006216006216006216
164,15,2003-10-01,2597,18,eljanov,14102951,23.0,0.006931074316519061
162,16,2004-04-01,2592,18,eljanov,14102951,-5.0,0.006944444444444444
163,17,2004-01-01,2596,18,eljanov,14102951,4.0,0.006933744221879815
161,18,2004-07-01,2613,18,eljanov,14102951,17.0,0.006888633754305396
160,19,2004-10-01,2629,27,eljanov,14102951,16.0,0.010270064663370103
158,20,2005-04-01,2641,17,eljanov,14102951,12.0,0.006436955698599016
159,21,2005-01-01,2643,8,eljanov,14102951,2.0,0.003026863412788498
157,22,2005-07-01,2639,35,eljanov,14102951,-4.0,0.013262599469496022
156,23,2005-10-01,2663,29,eljanov,14102951,24.0,0.010889973713856553
154,24,2006-04-01,2665,11,eljanov,14102951,2.0,0.004127579737335835
155,25,2006-01-01,2655,19,eljanov,14102951,-10.0,0.007156308851224105
153,26,2006-07-01,2651,28,eljanov,14102951,-4.0,0.010562052055827989
152,27,2006-10-01,2658,8,eljanov,14102951,7.0,0.0030097817908201654
150,28,2007-04-01,2686,16,eljanov,14102951,28.0,0.005956813104988831
151,29,2007-01-01,2675,29,eljanov,14102951,-11.0,0.010841121495327103
149,30,2007-07-01,2701,24,eljanov,14102951,26.0,0.008885597926693817
148,31,2007-10-01,2691,20,eljanov,14102951,-10.0,0.007432181345224823
146,32,2008-04-01,2687,13,eljanov,14102951,-4.0,0.004838109415705247
147,33,2008-01-01,2692,8,eljanov,14102951,5.0,0.0029717682020802376
145,34,2008-07-01,2716,23,eljanov,14102951,24.0,0.008468335787923416
144,35,2008-10-01,2720,26,eljanov,14102951,4.0,0.009558823529411765
142,36,2009-04-01,2693,0,eljanov,14102951,-27.0,0.0
143,37,2009-01-01,2693,29,eljanov,14102951,0.0,0.010768659487560341
141,38,2009-07-01,2716,44,eljanov,14102951,23.0,0.016200294550810016
139,39,2009-11-01,2729,15,eljanov,14102951,13.0,0.005496518871381458
140,40,2009-09-01,2717,13,eljanov,14102951,-12.0,0.004784688995215311
138,41,2010-01-01,2736,14,eljanov,14102951,19.0,0.005116959064327485
135,42,2010-07-01,2755,16,eljanov,14102951,19.0,0.005807622504537205
137,43,2010-03-01,2736,0,eljanov,14102951,-19.0,0.0
136,44,2010-05-01,2751,20,eljanov,14102951,15.0,0.007270083605961469
133,45,2010-11-01,2742,25,eljanov,14102951,-9.0,0.00911743253099927
134,46,2010-09-01,2761,10,eljanov,14102951,19.0,0.003621876131836291
132,47,2011-01-01,2724,9,eljanov,14102951,-37.0,0.003303964757709251
129,48,2011-07-01,2697,21,eljanov,14102951,-27.0,0.00778642936596218
131,49,2011-03-01,2724,0,eljanov,14102951,27.0,0.0
130,50,2011-05-01,2712,14,eljanov,14102951,-12.0,0.005162241887905605
127,51,2011-11-01,2691,20,eljanov,14102951,-21.0,0.007432181345224823
128,52,2011-09-01,2683,16,eljanov,14102951,-8.0,0.005963473723443906
122,53,2012-08-01,2693,0,eljanov,14102951,10.0,0.0
118,54,2012-12-01,2687,9,eljanov,14102951,-6.0,0.0033494603647190174
126,55,2012-01-01,2690,10,eljanov,14102951,3.0,0.0037174721189591076
123,56,2012-07-01,2693,0,eljanov,14102951,3.0,0.0
125,57,2012-03-01,2704,9,eljanov,14102951,11.0,0.0033284023668639054
124,58,2012-05-01,2693,11,eljanov,14102951,-11.0,0.004084663943557371
119,59,2012-11-01,2688,10,eljanov,14102951,-5.0,0.003720238095238095
120,60,2012-10-01,2681,15,eljanov,14102951,-7.0,0.005594927265945543
121,61,2012-09-01,2684,11,eljanov,14102951,3.0,0.004098360655737705
114,62,2013-04-01,2703,3,eljanov,14102951,19.0,0.0011098779134295228
110,63,2013-08-01,2702,0,eljanov,14102951,-1.0,0.0
106,64,2013-12-01,2733,0,eljanov,14102951,31.0,0.0
116,65,2013-02-01,2678,0,eljanov,14102951,-55.0,0.0
117,66,2013-01-01,2678,4,eljanov,14102951,0.0,0.0014936519790888724
111,67,2013-07-01,2702,14,eljanov,14102951,24.0,0.0051813471502590676
112,68,2013-06-01,2707,11,eljanov,14102951,5.0,0.004063538973032878
115,69,2013-03-01,2697,10,eljanov,14102951,-10.0,0.0037078235076010383
113,70,2013-05-01,2702,5,eljanov,14102951,5.0,0.001850481125092524
107,71,2013-11-01,2733,9,eljanov,14102951,31.0,0.003293084522502744
108,72,2013-10-01,2729,15,eljanov,14102951,-4.0,0.005496518871381458
109,73,2013-09-01,2706,3,eljanov,14102951,-23.0,0.0011086474501108647
102,74,2014-04-01,2732,11,eljanov,14102951,26.0,0.004026354319180088
98,75,2014-08-01,2723,0,eljanov,14102951,-9.0,0.0
94,76,2014-12-01,2726,13,eljanov,14102951,3.0,0.004768892149669846
104,77,2014-02-01,2733,0,eljanov,14102951,7.0,0.0
105,78,2014-01-01,2733,0,eljanov,14102951,0.0,0.0
99,79,2014-07-01,2723,0,eljanov,14102951,-10.0,0.0
100,80,2014-06-01,2723,18,eljanov,14102951,0.0,0.006610356224752111
103,81,2014-03-01,2723,11,eljanov,14102951,0.0,0.004039662137348513
101,82,2014-05-01,2732,0,eljanov,14102951,9.0,0.0
95,83,2014-11-01,2719,2,eljanov,14102951,-13.0,0.000735564545788893
96,84,2014-10-01,2719,8,eljanov,14102951,0.0,0.002942258183155572
97,85,2014-09-01,2726,9,eljanov,14102951,7.0,0.003301540719002201
90,86,2015-04-01,2733,21,eljanov,14102951,7.0,0.007683863885839737
86,87,2015-08-01,2723,0,eljanov,14102951,-10.0,0.0
82,88,2015-12-01,2763,9,eljanov,14102951,40.0,0.003257328990228013
92,89,2015-02-01,2727,0,eljanov,14102951,-36.0,0.0
93,90,2015-01-01,2727,9,eljanov,14102951,0.0,0.0033003300330033004
87,91,2015-07-01,2723,10,eljanov,14102951,-4.0,0.003672420124862284
88,92,2015-06-01,2718,1,eljanov,14102951,-5.0,0.0003679175864606328
91,93,2015-03-01,2727,4,eljanov,14102951,9.0,0.0014668133480014668
89,94,2015-05-01,2718,9,eljanov,14102951,-9.0,0.0033112582781456954
83,95,2015-11-01,2753,12,eljanov,14102951,35.0,0.004358881220486742
84,96,2015-10-01,2717,0,eljanov,14102951,-36.0,0.0
85,97,2015-09-01,2717,10,eljanov,14102951,0.0,0.00368052999631947
78,98,2016-04-01,2765,0,eljanov,14102951,48.0,0.0
74,99,2016-08-01,2737,0,eljanov,14102951,-28.0,0.0
70,100,2016-12-01,2762,6,eljanov,14102951,25.0,0.002172338884866039
80,101,2016-02-01,2760,0,eljanov,14102951,-2.0,0.0
81,102,2016-01-01,2760,2,eljanov,14102951,0.0,0.0007246376811594203
75,103,2016-07-01,2737,9,eljanov,14102951,-23.0,0.003288271830471319
76,104,2016-06-01,2751,9,eljanov,14102951,14.0,0.003271537622682661
79,105,2016-03-01,2765,15,eljanov,14102951,14.0,0.0054249547920434
77,106,2016-05-01,2765,0,eljanov,14102951,0.0,0.0
71,107,2016-11-01,2757,9,eljanov,14102951,-8.0,0.003264417845484222
72,108,2016-10-01,2741,9,eljanov,14102951,-16.0,0.003283473184968989
73,109,2016-09-01,2739,2,eljanov,14102951,-2.0,0.0007301935012778386
66,110,2017-04-01,2751,0,eljanov,14102951,12.0,0.0
62,111,2017-08-01,2734,11,eljanov,14102951,-17.0,0.004023408924652524
58,112,2017-12-01,2711,15,eljanov,14102951,-23.0,0.005533013648100332
68,113,2017-02-01,2759,13,eljanov,14102951,48.0,0.004711852120333454
69,114,2017-01-01,2755,4,eljanov,14102951,-4.0,0.0014519056261343012
63,115,2017-07-01,2739,0,eljanov,14102951,-16.0,0.0
64,116,2017-06-01,2739,14,eljanov,14102951,0.0,0.00511135450894487
67,117,2017-03-01,2751,9,eljanov,14102951,12.0,0.003271537622682661
65,118,2017-05-01,2755,2,eljanov,14102951,4.0,0.0007259528130671506
59,119,2017-11-01,2707,17,eljanov,14102951,-48.0,0.006280014776505356
60,120,2017-10-01,2720,2,eljanov,14102951,13.0,0.0007352941176470588
61,121,2017-09-01,2734,0,eljanov,14102951,14.0,0.0
54,122,2018-04-01,2700,13,eljanov,14102951,-34.0,0.004814814814814815
50,123,2018-08-01,2706,0,eljanov,14102951,6.0,0.0
46,124,2018-12-01,2680,1,eljanov,14102951,-26.0,0.00037313432835820896
56,125,2018-02-01,2710,0,eljanov,14102951,30.0,0.0
57,126,2018-01-01,2710,2,eljanov,14102951,0.0,0.0007380073800738007
51,127,2018-07-01,2706,9,eljanov,14102951,-4.0,0.0033259423503325942
52,128,2018-06-01,2702,0,eljanov,14102951,-4.0,0.0
55,129,2018-03-01,2713,2,eljanov,14102951,11.0,0.0007371913011426465
53,130,2018-05-01,2702,9,eljanov,14102951,-11.0,0.0033308660251665434
47,131,2018-11-01,2676,24,eljanov,14102951,-26.0,0.008968609865470852
48,132,2018-10-01,2703,0,eljanov,14102951,27.0,0.0
49,133,2018-09-01,2703,15,eljanov,14102951,0.0,0.005549389567147614
42,134,2019-04-01,2661,11,eljanov,14102951,-42.0,0.004133784291619692
38,135,2019-08-01,2663,9,eljanov,14102951,2.0,0.003379647014645137
34,136,2019-12-01,2663,9,eljanov,14102951,0.0,0.003379647014645137
44,137,2019-02-01,2680,0,eljanov,14102951,17.0,0.0
45,138,2019-01-01,2680,0,eljanov,14102951,0.0,0.0
39,139,2019-07-01,2655,0,eljanov,14102951,-25.0,0.0
40,140,2019-06-01,2655,9,eljanov,14102951,0.0,0.003389830508474576
43,141,2019-03-01,2682,15,eljanov,14102951,27.0,0.005592841163310962
41,142,2019-05-01,2661,0,eljanov,14102951,-21.0,0.0
35,143,2019-11-01,2655,11,eljanov,14102951,-6.0,0.004143126177024482
36,144,2019-10-01,2663,0,eljanov,14102951,8.0,0.0
37,145,2019-09-01,2663,0,eljanov,14102951,0.0,0.0
30,146,2020-04-01,2672,0,eljanov,14102951,9.0,0.0
26,147,2020-08-01,2672,0,eljanov,14102951,0.0,0.0
22,148,2020-12-01,2672,0,eljanov,14102951,0.0,0.0
32,149,2020-02-01,2656,13,eljanov,14102951,-16.0,0.004894578313253012
33,150,2020-01-01,2650,9,eljanov,14102951,-6.0,0.0033962264150943396
27,151,2020-07-01,2672,0,eljanov,14102951,22.0,0.0
28,152,2020-06-01,2672,0,eljanov,14102951,0.0,0.0
31,153,2020-03-01,2672,4,eljanov,14102951,0.0,0.0014970059880239522
29,154,2020-05-01,2672,0,eljanov,14102951,0.0,0.0
23,155,2020-11-01,2672,0,eljanov,14102951,0.0,0.0
24,156,2020-10-01,2672,0,eljanov,14102951,0.0,0.0
25,157,2020-09-01,2672,0,eljanov,14102951,0.0,0.0
18,158,2021-04-01,2672,0,eljanov,14102951,0.0,0.0
14,159,2021-08-01,2677,16,eljanov,14102951,5.0,0.005976839745984311
10,160,2021-12-01,2683,11,eljanov,14102951,6.0,0.004099888184867686
20,161,2021-02-01,2672,0,eljanov,14102951,-11.0,0.0
21,162,2021-01-01,2672,10,eljanov,14102951,0.0,0.0037425149700598802
15,163,2021-07-01,2671,0,eljanov,14102951,-1.0,0.0
16,164,2021-06-01,2671,3,eljanov,14102951,0.0,0.0011231748408835642
19,165,2021-03-01,2672,0,eljanov,14102951,1.0,0.0
17,166,2021-05-01,2672,0,eljanov,14102951,0.0,0.0
11,167,2021-11-01,2687,7,eljanov,14102951,15.0,0.0026051358392259025
12,168,2021-10-01,2691,9,eljanov,14102951,4.0,0.0033444816053511705
13,169,2021-09-01,2680,9,eljanov,14102951,-11.0,0.0033582089552238806
6,170,2022-04-01,2681,0,eljanov,14102951,1.0,0.0
2,171,2022-08-01,2695,6,eljanov,14102951,14.0,0.0022263450834879408
8,172,2022-02-01,2683,0,eljanov,14102951,-12.0,0.0
9,173,2022-01-01,2683,0,eljanov,14102951,0.0,0.0
3,174,2022-07-01,2681,0,eljanov,14102951,-2.0,0.0
4,175,2022-06-01,2681,2,eljanov,14102951,0.0,0.0007459903021260724
7,176,2022-03-01,2681,2,eljanov,14102951,0.0,0.0007459903021260724
5,177,2022-05-01,2681,0,eljanov,14102951,0.0,0.0
0,178,2022-10-01,2697,7,eljanov,14102951,16.0,0.0025954764553207266
1,179,2022-09-01,2695,0,eljanov,14102951,-2.0,0.0
178,1,2000-01-01,2300,4,tomashevsky,4147235,0.0,0.0017391304347826088
177,2,2000-07-01,2365,30,tomashevsky,4147235,65.0,0.012684989429175475
176,3,2000-10-01,2407,11,tomashevsky,4147235,42.0,0.004570004154549232
174,4,2001-04-01,2408,0,tomashevsky,4147235,1.0,0.0
175,5,2001-01-01,2408,11,tomashevsky,4147235,0.0,0.004568106312292359
173,6,2001-07-01,2449,19,tomashevsky,4147235,41.0,0.007758268681094325
172,7,2001-10-01,2468,9,tomashevsky,4147235,19.0,0.003646677471636953
170,8,2002-04-01,2452,0,tomashevsky,4147235,-16.0,0.0
171,9,2002-01-01,2452,11,tomashevsky,4147235,0.0,0.004486133768352365
169,10,2002-07-01,2440,32,tomashevsky,4147235,-12.0,0.013114754098360656
168,11,2002-10-01,2444,9,tomashevsky,4147235,4.0,0.0036824877250409165
166,12,2003-04-01,2458,15,tomashevsky,4147235,14.0,0.006102522375915379
167,13,2003-01-01,2444,9,tomashevsky,4147235,-14.0,0.0036824877250409165
165,14,2003-07-01,2458,28,tomashevsky,4147235,14.0,0.011391375101708706
164,15,2003-10-01,2444,14,tomashevsky,4147235,-14.0,0.0057283142389525366
162,16,2004-04-01,2503,16,tomashevsky,4147235,59.0,0.006392329204954055
163,17,2004-01-01,2480,20,tomashevsky,4147235,-23.0,0.008064516129032258
161,18,2004-07-01,2508,8,tomashevsky,4147235,28.0,0.003189792663476874
160,19,2004-10-01,2523,11,tomashevsky,4147235,15.0,0.004359889021006738
158,20,2005-04-01,2524,9,tomashevsky,4147235,1.0,0.0035657686212361333
159,21,2005-01-01,2540,25,tomashevsky,4147235,16.0,0.00984251968503937
157,22,2005-07-01,2555,21,tomashevsky,4147235,15.0,0.00821917808219178
156,23,2005-10-01,2564,20,tomashevsky,4147235,9.0,0.0078003120124804995
154,24,2006-04-01,2595,20,tomashevsky,4147235,31.0,0.007707129094412331
155,25,2006-01-01,2586,31,tomashevsky,4147235,-9.0,0.011987625676720804
153,26,2006-07-01,2594,22,tomashevsky,4147235,8.0,0.008481110254433308
152,27,2006-10-01,2595,18,tomashevsky,4147235,1.0,0.006936416184971098
150,28,2007-04-01,2641,9,tomashevsky,4147235,46.0,0.0034078000757288905
151,29,2007-01-01,2624,40,tomashevsky,4147235,-17.0,0.01524390243902439
149,30,2007-07-01,2654,18,tomashevsky,4147235,30.0,0.006782215523737754
148,31,2007-10-01,2646,19,tomashevsky,4147235,-8.0,0.007180650037792895
146,32,2008-04-01,2658,11,tomashevsky,4147235,12.0,0.004138449962377728
147,33,2008-01-01,2646,31,tomashevsky,4147235,-12.0,0.011715797430083144
145,34,2008-07-01,2646,21,tomashevsky,4147235,0.0,0.007936507936507936
144,35,2008-10-01,2646,0,tomashevsky,4147235,0.0,0.0
142,36,2009-04-01,2684,24,tomashevsky,4147235,38.0,0.00894187779433681
143,37,2009-01-01,2664,19,tomashevsky,4147235,-20.0,0.007132132132132132
141,38,2009-07-01,2689,6,tomashevsky,4147235,25.0,0.002231312755671253
139,39,2009-11-01,2708,21,tomashevsky,4147235,19.0,0.00775480059084195
140,40,2009-09-01,2688,7,tomashevsky,4147235,-20.0,0.0026041666666666665
138,41,2010-01-01,2705,14,tomashevsky,4147235,17.0,0.005175600739371534
135,42,2010-07-01,2708,0,tomashevsky,4147235,3.0,0.0
137,43,2010-03-01,2701,14,tomashevsky,4147235,-7.0,0.00518326545723806
136,44,2010-05-01,2708,18,tomashevsky,4147235,7.0,0.0066469719350073855
133,45,2010-11-01,2699,25,tomashevsky,4147235,-9.0,0.009262689885142646
134,46,2010-09-01,2701,9,tomashevsky,4147235,2.0,0.0033320992225101815
132,47,2011-01-01,2695,11,tomashevsky,4147235,-6.0,0.004081632653061225
129,48,2011-07-01,2707,0,tomashevsky,4147235,12.0,0.0
131,49,2011-03-01,2707,9,tomashevsky,4147235,0.0,0.0033247137052087182
130,50,2011-05-01,2707,10,tomashevsky,4147235,0.0,0.003694126339120798
127,51,2011-11-01,2740,22,tomashevsky,4147235,33.0,0.008029197080291971
128,52,2011-09-01,2710,11,tomashevsky,4147235,-30.0,0.004059040590405904
122,53,2012-08-01,2730,5,tomashevsky,4147235,20.0,0.0018315018315018315
118,54,2012-12-01,2725,0,tomashevsky,4147235,-5.0,0.0
126,55,2012-01-01,2740,0,tomashevsky,4147235,15.0,0.0
123,56,2012-07-01,2733,9,tomashevsky,4147235,-7.0,0.003293084522502744
125,57,2012-03-01,2736,9,tomashevsky,4147235,3.0,0.003289473684210526
124,58,2012-05-01,2738,6,tomashevsky,4147235,2.0,0.002191380569758948
119,59,2012-11-01,2725,6,tomashevsky,4147235,-13.0,0.0022018348623853213
120,60,2012-10-01,2720,5,tomashevsky,4147235,-5.0,0.001838235294117647
121,61,2012-09-01,2730,0,tomashevsky,4147235,10.0,0.0
114,62,2013-04-01,2722,0,tomashevsky,4147235,-8.0,0.0
110,63,2013-08-01,2706,9,tomashevsky,4147235,-16.0,0.0033259423503325942
106,64,2013-12-01,2715,6,tomashevsky,4147235,9.0,0.0022099447513812156
116,65,2013-02-01,2722,0,tomashevsky,4147235,7.0,0.0
117,66,2013-01-01,2722,4,tomashevsky,4147235,0.0,0.0014695077149155032
111,67,2013-07-01,2709,0,tomashevsky,4147235,-13.0,0.0
112,68,2013-06-01,2709,11,tomashevsky,4147235,0.0,0.004060538944259874
115,69,2013-03-01,2722,0,tomashevsky,4147235,13.0,0.0
113,70,2013-05-01,2719,5,tomashevsky,4147235,-3.0,0.0018389113644722325
107,71,2013-11-01,2722,11,tomashevsky,4147235,3.0,0.004041146216017634
108,72,2013-10-01,2720,12,tomashevsky,4147235,-2.0,0.004411764705882353
109,73,2013-09-01,2703,2,tomashevsky,4147235,-17.0,0.0007399186089530152
102,74,2014-04-01,2697,11,tomashevsky,4147235,-6.0,0.004078605858361142
98,75,2014-08-01,2701,0,tomashevsky,4147235,4.0,0.0
94,76,2014-12-01,2714,0,tomashevsky,4147235,13.0,0.0
104,77,2014-02-01,2715,0,tomashevsky,4147235,1.0,0.0
105,78,2014-01-01,2715,0,tomashevsky,4147235,0.0,0.0
99,79,2014-07-01,2701,9,tomashevsky,4147235,-14.0,0.0033320992225101815
100,80,2014-06-01,2695,0,tomashevsky,4147235,-6.0,0.0
103,81,2014-03-01,2711,10,tomashevsky,4147235,16.0,0.0036886757654002213
101,82,2014-05-01,2695,6,tomashevsky,4147235,-16.0,0.0022263450834879408
95,83,2014-11-01,2714,11,tomashevsky,4147235,19.0,0.0040530582166543845
96,84,2014-10-01,2701,0,tomashevsky,4147235,-13.0,0.0
97,85,2014-09-01,2701,0,tomashevsky,4147235,0.0,0.0
90,86,2015-04-01,2745,0,tomashevsky,4147235,44.0,0.0
86,87,2015-08-01,2747,2,tomashevsky,4147235,2.0,0.0007280669821623589
82,88,2015-12-01,2744,7,tomashevsky,4147235,-3.0,0.002551020408163265
92,89,2015-02-01,2716,0,tomashevsky,4147235,-28.0,0.0
93,90,2015-01-01,2716,9,tomashevsky,4147235,0.0,0.0033136966126656848
87,91,2015-07-01,2745,0,tomashevsky,4147235,29.0,0.0
88,92,2015-06-01,2745,11,tomashevsky,4147235,0.0,0.004007285974499089
91,93,2015-03-01,2745,11,tomashevsky,4147235,0.0,0.004007285974499089
89,94,2015-05-01,2749,8,tomashevsky,4147235,4.0,0.0029101491451436886
83,95,2015-11-01,2743,12,tomashevsky,4147235,-6.0,0.004374772147283996
84,96,2015-10-01,2758,0,tomashevsky,4147235,15.0,0.0
85,97,2015-09-01,2758,11,tomashevsky,4147235,0.0,0.003988397389412618
78,98,2016-04-01,2722,0,tomashevsky,4147235,-36.0,0.0
74,99,2016-08-01,2731,0,tomashevsky,4147235,9.0,0.0
70,100,2016-12-01,2716,6,tomashevsky,4147235,-15.0,0.0022091310751104565
80,101,2016-02-01,2728,0,tomashevsky,4147235,12.0,0.0
81,102,2016-01-01,2728,11,tomashevsky,4147235,0.0,0.004032258064516129
75,103,2016-07-01,2731,0,tomashevsky,4147235,3.0,0.0
76,104,2016-06-01,2731,8,tomashevsky,4147235,0.0,0.0029293299157817647
79,105,2016-03-01,2722,13,tomashevsky,4147235,-9.0,0.004775900073475386
77,106,2016-05-01,2722,0,tomashevsky,4147235,0.0,0.0
71,107,2016-11-01,2722,20,tomashevsky,4147235,0.0,0.0073475385745775165
72,108,2016-10-01,2724,7,tomashevsky,4147235,2.0,0.0025697503671071953
73,109,2016-09-01,2731,0,tomashevsky,4147235,7.0,0.0
66,110,2017-04-01,2701,0,tomashevsky,4147235,-30.0,0.0
62,111,2017-08-01,2710,0,tomashevsky,4147235,9.0,0.0
58,112,2017-12-01,2713,9,tomashevsky,4147235,3.0,0.003317360855141909
68,113,2017-02-01,2711,0,tomashevsky,4147235,-2.0,0.0
69,114,2017-01-01,2711,2,tomashevsky,4147235,0.0,0.0007377351530800443
63,115,2017-07-01,2710,11,tomashevsky,4147235,-1.0,0.004059040590405904
64,116,2017-06-01,2706,11,tomashevsky,4147235,-4.0,0.0040650406504065045
67,117,2017-03-01,2701,9,tomashevsky,4147235,-5.0,0.0033320992225101815
65,118,2017-05-01,2696,2,tomashevsky,4147235,-5.0,0.000741839762611276
59,119,2017-11-01,2702,0,tomashevsky,4147235,6.0,0.0
60,120,2017-10-01,2702,4,tomashevsky,4147235,0.0,0.0014803849000740192
61,121,2017-09-01,2710,0,tomashevsky,4147235,8.0,0.0
54,122,2018-04-01,2714,0,tomashevsky,4147235,4.0,0.0
50,123,2018-08-01,2702,0,tomashevsky,4147235,-12.0,0.0
46,124,2018-12-01,2705,0,tomashevsky,4147235,3.0,0.0
56,125,2018-02-01,2714,0,tomashevsky,4147235,9.0,0.0
57,126,2018-01-01,2714,11,tomashevsky,4147235,0.0,0.0040530582166543845
51,127,2018-07-01,2702,0,tomashevsky,4147235,-12.0,0.0
52,128,2018-06-01,2702,9,tomashevsky,4147235,0.0,0.0033308660251665434
55,129,2018-03-01,2714,0,tomashevsky,4147235,12.0,0.0
53,130,2018-05-01,2714,0,tomashevsky,4147235,0.0,0.0
47,131,2018-11-01,2705,0,tomashevsky,4147235,-9.0,0.0
