X.1;X;InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country
2337;2437;536591;72807C;SET/3 VANILLA SCENTED CANDLE IN BOX;2;12/01/2010 16:57;4.25;14606;United Kingdom
61776;64257;541596;20973;12 PENCIL SMALL TUBE WOODLAND;5;1/19/11 16:19;0.65;17602;United Kingdom
9024;9355;537200;21892;TRADITIONAL WOODEN CATCH CUP GAME;1;12/05/2010 14:17;1.25;15867;United Kingdom
20415;21119;538071;22768;FAMILY PHOTO FRAME CORNICE;1;12/09/2010 14:09;20.38;NA;United Kingdom
19126;19783;537890;22932;BAKING MOULD TOFFEE CUP CHOCOLATE;6;12/09/2010 10:04;2.55;15358;United Kingdom
68139;70931;542107;84992;72 SWEETHEART FAIRY CAKE CASES;1;1/25/11 13:38;0.55;16222;United Kingdom
25068;26001;538449;22197;SMALL POPCORN HOLDER;10;12/12/2010 12:24;0.85;17085;United Kingdom
22831;23622;538207;22753;SMALL YELLOW BABUSHKA NOTEBOOK;1;12/10/2010 11:33;0.85;12748;United Kingdom
23616;24459;538349;21903;MAN FLU METAL SIGN;2;12/10/2010 14:59;4.21;NA;United Kingdom
95361;99697;544778;21905;MORE BUTTER METAL SIGN;1;2/23/11 12:03;2.10;14978;United Kingdom
55052;57289;541139;21080;SET/20 RED RETROSPOT PAPER NAPKINS;12;1/14/11 11:05;0.85;15213;United Kingdom
73270;76363;542624;22209;WOOD STAMP SET HAPPY BIRTHDAY;1;1/31/11 9:48;3.29;NA;United Kingdom
2723;2823;536592;22798;ANTIQUE GLASS DRESSING TABLE POT;2;12/01/2010 17:06;5.91;NA;United Kingdom
56582;58955;541266;21755;LOVE BUILDING BLOCK WORD;1;1/16/11 16:25;5.95;15673;United Kingdom
85681;89473;543909;22934;BAKING MOULD EASTER EGG WHITE CHOC;1;2/14/11 12:32;5.79;NA;United Kingdom
38165;39662;539659;22666;RECIPE BOX PANTRY YELLOW DESIGN;3;12/21/10 9:47;2.95;15034;United Kingdom
46444;48444;540468;90214N;"LETTER ""N"" BLING KEY RING";1;01/07/2011 13:55;0.85;NA;United Kingdom
62427;64941;541683;21830;ASSORTED CREEPY CRAWLIES;48;1/20/11 15:01;0.42;14085;United Kingdom
50180;52264;540700;21581;SKULLS  DESIGN  COTTON TOTE BAG;6;01/11/2011 09:47;2.25;12393;Australia
25131;26067;538473;21166;COOK WITH WINE METAL SIGN;4;12/12/2010 12:35;1.95;13668;United Kingdom
85050;88781;543816;47480;HANGING PHOTO CLIP ROPE LADDER;1;2/13/11 15:26;1.65;17841;United Kingdom
18294;18883;537823;22583;PACK OF 6 HANDBAG GIFT BOXES;1;12/08/2010 14:25;5.06;NA;United Kingdom
7443;7758;537054;22812;PACK 3 BOXES CHRISTMAS PANNETONE;4;12/05/2010 11:40;1.95;16931;United Kingdom
65051;67707;541844;22865;HAND WARMER OWL DESIGN;3;1/23/11 12:19;2.10;16931;United Kingdom
84837;88566;543807;22749;FELTCRAFT PRINCESS CHARLOTTE DOLL;3;2/13/11 13:15;3.75;14692;United Kingdom
58934;61327;541424;85017B;ENVELOPE 50 BLOSSOM IMAGES;1;1/17/11 17:57;0.83;NA;United Kingdom
31224;32444;539075;47559B;TEA TIME OVEN GLOVE;1;12/15/10 17:28;1.25;17189;United Kingdom
27681;28656;538652;21326;AGED GLASS SILVER T-LIGHT HOLDER;12;12/13/10 15:12;0.65;17890;United Kingdom
64907;67563;541838;22862;LOVE HEART NAPKIN BOX;8;1/23/11 10:43;4.25;12916;United Kingdom
64583;67232;541827;70006;LOVE HEART POCKET WARMER;1;1/21/11 17:05;1.63;NA;United Kingdom
78415;81765;543173;22178;VICTORIAN GLASS HANGING T-LIGHT;24;02/04/2011 09:30;1.25;13871;United Kingdom
22732;23522;538205;85035A;GARDENIA 3 WICK MORRIS BOXED CANDLE;1;12/10/2010 11:24;4.25;12748;United Kingdom
7324;7635;537049;21626;VINTAGE UNION JACK PENNANT;12;12/05/2010 11:04;1.95;16241;United Kingdom
88923;92881;544207;22196;SMALL HEART MEASURING SPOONS;3;2/17/11 10:34;1.63;NA;United Kingdom
28281;29308;538744;22952;60 CAKE CASES VINTAGE CHRISTMAS;2;12/14/10 11:26;0.55;15356;United Kingdom
66943;69663;541975;20963;APPLE BATH SPONGE;10;1/24/11 14:24;1.25;NA;Hong Kong
1415;1473;536544;21914;BLUE HARMONICA IN BOX;3;12/01/2010 14:32;2.51;NA;United Kingdom
90143;94132;544330;22624;IVORY KITCHEN SCALES;1;2/17/11 16:59;8.50;17576;United Kingdom
53778;55997;541013;21363;HOME SMALL WOOD LETTERS;12;1/13/11 11:54;4.95;15694;United Kingdom
95547;99885;544790;20726;LUNCH BAG WOODLAND;6;2/23/11 12:27;1.65;16940;United Kingdom
60619;63057;541518;20712;JUMBO BAG WOODLAND ANIMALS;30;1/19/11 9:05;1.95;12451;Switzerland
47696;49717;540528;22147;FELTCRAFT BUTTERFLY HEARTS;2;01/09/2011 13:50;1.45;17800;United Kingdom
14081;14566;537604;20749;ASSORTED COLOUR MINI CASES;2;12/07/2010 13:01;7.95;13488;United Kingdom
34404;35771;539437;21851;LILAC DIAMANTE PEN IN GIFT BOX;3;12/17/10 14:54;4.21;NA;United Kingdom
79132;82504;543237;21485;RETROSPOT HEART HOT WATER BOTTLE;3;02/04/2011 13:39;7.46;NA;United Kingdom
48520;50556;540551;35964;FOLKART CLIP ON STARS;3;01/10/2011 09:43;1.66;NA;United Kingdom
19124;19781;537889;22726;ALARM CLOCK BAKELIKE GREEN;8;12/09/2010 10:04;3.75;13319;United Kingdom
37207;38651;539593;85038;6 CHOCOLATE LOVE HEART T-LIGHTS;12;12/20/10 13:31;2.10;13319;United Kingdom
40381;41991;539958;90071;RUBY GLASS CLUSTER EARRINGS;1;12/23/10 13:26;1.26;NA;United Kingdom
20133;20837;538071;21875;KINGS CHOICE MUG;3;12/09/2010 14:09;3.36;NA;United Kingdom
29750;30865;538883;22385;JUMBO BAG SPACEBOY DESIGN;1;12/14/10 15:56;5.06;NA;United Kingdom
3176;3284;536618;21592;RETROSPOT CIGAR BOX MATCHES;24;12/02/2010 10:17;1.25;17017;United Kingdom
54310;56539;541104;22265;EASTER DECORATION NATURAL CHICK;1;1/13/11 14:29;1.25;NA;United Kingdom
55362;57665;541215;22196;SMALL HEART MEASURING SPOONS;12;1/14/11 13:42;0.85;14329;United Kingdom
30353;31512;538992;22835;HOT WATER BOTTLE I AM SO POORLY;2;12/15/10 11:56;4.65;15950;United Kingdom
73740;76858;542664;21900;KEY FOB , SHED;2;1/31/11 12:14;1.63;NA;United Kingdom
74287;77425;542727;21481;FAWN BLUE HOT WATER BOTTLE;1;1/31/11 15:09;2.95;17604;United Kingdom
87675;91606;544109;21034;REX CASH+CARRY JUMBO SHOPPER;1;2/16/11 10:56;0.95;12841;United Kingdom
87045;90949;544074;85049E;SCANDINAVIAN REDS RIBBONS;4;2/15/11 14:49;1.25;14156;EIRE
22720;23507;538203;21314;SMALL GLASS HEART TRINKET POT;16;12/10/2010 11:21;2.10;13767;United Kingdom
81879;85365;543467;82494L;WOODEN FRAME ANTIQUE WHITE;3;02/08/2011 14:35;7.46;NA;United Kingdom
17853;18441;537823;82551;LAUNDRY 15C METAL SIGN;1;12/08/2010 14:25;2.51;NA;United Kingdom
51580;53742;540848;22209;WOOD STAMP SET HAPPY BIRTHDAY;2;01/12/2011 09:26;1.66;NA;United Kingdom
90108;94097;544323;85184C;S/4 VALENTINE DECOUPAGE HEART BOX;1;2/17/11 15:51;5.79;NA;United Kingdom
24272;25171;538354;22852;DOG BOWL VINTAGE CREAM;8;12/10/2010 15:45;4.25;16873;United Kingdom
32320;33604;539267;21931;JUMBO STORAGE BAG SUKI;10;12/16/10 15:23;1.95;13534;United Kingdom
50146;52227;540697;21868;POTTING SHED TEA MUG;12;01/11/2011 09:20;1.25;16670;United Kingdom
50658;52793;540821;22222;CAKE PLATE LOVEBIRD WHITE;6;01/11/2011 13:16;4.21;NA;United Kingdom
8202;8527;537137;22300;COFFEE MUG DOG + BALL DESIGN;1;12/05/2010 12:43;2.55;16327;United Kingdom
31980;33256;539245;22781;GUMBALL MAGAZINE RACK;1;12/16/10 13:25;7.65;NA;United Kingdom
36147;37532;539469;82484;WOOD BLACK BOARD ANT WHITE FINISH;2;12/19/10 13:59;6.45;17841;United Kingdom
69490;72331;542240;22849;BREAD BIN DINER STYLE MINT;2;1/26/11 14:45;16.95;16124;United Kingdom
15941;16466;537666;22329;ROUND CONTAINER SET OF 5 RETROSPOT;1;12/07/2010 18:36;3.36;NA;United Kingdom
65421;68079;541853;82494L;WOODEN FRAME ANTIQUE WHITE;5;1/23/11 14:29;2.95;17858;United Kingdom
30361;31520;538992;22144;CHRISTMAS CRAFT LITTLE FRIENDS;6;12/15/10 11:56;2.10;15950;United Kingdom
50863;52998;540821;85170C;SET/6 EAU DE NIL BIRD T-LIGHTS;3;01/11/2011 13:16;2.51;NA;United Kingdom
83680;87294;543651;16219;HOUSE SHAPE PENCIL SHARPENER;12;02/11/2011 10:06;0.21;16306;United Kingdom
24170;25046;538351;22738;RIBBON REEL SNOWY VILLAGE;2;12/10/2010 15:17;4.21;NA;United Kingdom
6019;6258;536876;21356;TOAST ITS - FAIRY FLOWER;1;12/03/2010 11:36;2.51;NA;United Kingdom
32993;34336;539335;21754;HOME BUILDING BLOCK WORD;6;12/17/10 10:32;5.95;15291;United Kingdom
25429;26366;538509;22371;AIRLINE BAG VINTAGE TOKYO 78;2;12/12/2010 13:37;4.25;14413;United Kingdom
21273;22033;538149;22840;ROUND CAKE TIN VINTAGE RED;1;12/09/2010 16:27;16.13;NA;United Kingdom
61392;63872;541592;21993;FLORAL FOLK STATIONERY SET;3;1/19/11 15:08;2.46;NA;United Kingdom
50317;52439;540794;22102;MIRROR MOSAIC T-LIGHT HOLDER;1;01/11/2011 11:54;1.65;16034;United Kingdom
67400;70132;541999;22663;JUMBO BAG DOLLY GIRL DESIGN;1;1/25/11 10:45;4.13;NA;United Kingdom
11062;11417;537241;84032A;CHARLIE+LOLA PINK HOT WATER BOTTLE;6;12/06/2010 10:18;2.95;14293;United Kingdom
35731;37105;539453;21067;VINTAGE RED TEATIME MUG;2;12/17/10 17:08;2.51;NA;United Kingdom
54992;57228;541136;85159A;BLACK TEA,COFFEE,SUGAR JARS;24;1/14/11 10:39;1.25;18229;United Kingdom
9793;10136;537225;16010;FOLDING CAMPING SCISSOR W/KNIF & S;12;12/05/2010 16:41;0.12;12748;United Kingdom
6484;6738;536975;21179;NO JUNK MAIL METAL SIGN;12;12/03/2010 14:04;1.25;14911;EIRE
44062;45958;540348;22595;CHRISTMAS GINGHAM HEART;1;01/06/2011 13:56;0.85;12841;United Kingdom
87275;91197;544089;22224;WHITE LOVEBIRD LANTERN;1;2/15/11 17:51;5.79;NA;United Kingdom
73294;76387;542624;37340;MULTICOLOUR SPRING FLOWER MUG;2;1/31/11 9:48;8.29;NA;United Kingdom
42597;44329;540168;21928;JUMBO BAG SCANDINAVIAN PAISLEY;6;01/05/2011 12:15;1.95;13715;United Kingdom
39571;41149;539752;22720;SET OF 3 CAKE TINS PANTRY DESIGN;3;12/21/10 15:43;4.95;12515;Italy
42416;44108;540154;20801;LARGE PINK GLASS SUNDAE DISH;3;01/05/2011 11:30;2.51;NA;United Kingdom
2163;2237;536569;22825;DECORATIVE PLANT POT WITH FRIEZE;1;12/01/2010 15:35;7.95;16274;United Kingdom
36643;38034;539492;22077;6 RIBBONS RUSTIC CHARM;2;12/20/10 10:14;3.36;NA;United Kingdom
10913;11267;537240;35954;SMALL FOLKART STAR CHRISTMAS DEC;3;12/06/2010 10:08;3.36;NA;United Kingdom
49799;51873;540681;90018A;SILVER M.O.P ORBIT DROP EARRINGS;1;01/10/2011 16:25;4.24;NA;United Kingdom
22455;23230;538186;21166;COOK WITH WINE METAL SIGN;12;12/10/2010 10:26;1.95;13000;United Kingdom
22183;22958;538177;22776;SWEETHEART CAKESTAND 3 TIER;1;12/10/2010 09:51;20.38;NA;United Kingdom
85163;88907;543822;22965;3 TRADITIONAl BISCUIT CUTTERS  SET;12;2/14/11 9:24;2.10;12507;Spain
84866;88595;543808;20724;RED RETROSPOT CHARLOTTE BAG;10;2/13/11 13:22;0.85;17454;United Kingdom
57934;60326;541421;85071B;RED CHARLIE+LOLA PERSONAL DOORSIGN;1;1/17/11 17:44;0.83;NA;United Kingdom
46653;48654;540471;21506;FANCY FONT BIRTHDAY CARD,;12;01/07/2011 14:21;0.42;15601;United Kingdom
65259;67916;541848;22653;BUTTON BOX;2;1/23/11 13:31;1.95;17611;United Kingdom
38574;40096;539723;22086;PAPER CHAIN KIT 50'S CHRISTMAS;10;12/21/10 13:49;2.95;14737;United Kingdom
70;71;536375;37370;RETRO COFFEE MUGS ASSORTED;6;12/01/2010 09:32;1.06;17850;United Kingdom
33912;35279;539436;21411;GINGHAM HEART  DOORSTOP RED;2;12/17/10 14:49;8.47;NA;United Kingdom
15438;15946;537642;22665;RECIPE BOX BLUE SKETCHBOOK DESIGN;3;12/07/2010 15:33;5.91;NA;United Kingdom
4019;4151;536749;22667;RECIPE BOX RETROSPOT;1;12/02/2010 13:49;2.95;17976;United Kingdom
5353;5592;536865;21942;SKULLS DESIGN FLANNEL;1;12/03/2010 11:28;1.66;NA;United Kingdom
46119;48115;540463;POST;POSTAGE;2;01/07/2011 13:13;18.00;12489;France
64170;66799;541816;22501;PICNIC BASKET WICKER LARGE;2;1/21/11 15:56;9.95;17799;United Kingdom
434;471;536408;21210;SET OF 72 RETROSPOT PAPER  DOILIES;12;12/01/2010 11:41;1.45;14307;United Kingdom
79048;82418;543201;20679;EDWARDIAN PARASOL RED;1;02/04/2011 13:03;12.46;NA;United Kingdom
49114;51169;540644;22570;FELTCRAFT CUSHION RABBIT;4;01/10/2011 14:16;3.75;16303;United Kingdom
87405;91328;544094;20726;LUNCH BAG WOODLAND;10;2/16/11 9:11;1.65;15810;United Kingdom
40033;41642;539954;21864;UNION JACK FLAG PASSPORT COVER;30;12/23/10 12:04;1.69;13777;United Kingdom
11711;12105;537367;82582;AREA PATROLLED METAL SIGN;12;12/06/2010 12:39;2.10;15078;United Kingdom
7519;7834;537057;22433;WATERING CAN GREEN DINOSAUR;3;12/05/2010 11:49;1.95;15351;United Kingdom
53853;56072;541018;72802A;ROSE SCENT CANDLE IN JEWELLED BOX;1;1/13/11 12:03;4.25;14978;United Kingdom
15007;15504;537638;35653;VINTAGE BEAD NOTEBOOK;1;12/07/2010 15:28;5.91;NA;United Kingdom
40636;42246;539958;17012A;ORIGAMI VANILLA INCENSE/CANDLE SET;1;12/23/10 13:26;2.51;NA;United Kingdom
27004;27954;538576;22558;CLOTHES PEGS RETROSPOT PACK 24;2;12/13/10 11:29;1.49;14498;United Kingdom
75793;79035;542906;82583;HOT BATHS METAL SIGN;1;02/01/2011 15:12;4.13;NA;United Kingdom
54223;56452;541104;84596F;SMALL MARSHMALLOWS PINK BOWL;5;1/13/11 14:29;0.83;NA;United Kingdom
23145;23946;538280;22059;CERAMIC STRAWBERRY DESIGN MUG;48;12/10/2010 12:50;1.25;12748;United Kingdom
66205;68903;541879;DOT;DOTCOM POSTAGE;1;1/24/11 10:31;80.46;NA;United Kingdom
77654;80958;543097;84987;SET OF 36 TEATIME PAPER DOILIES;1;02/03/2011 11:41;2.92;NA;United Kingdom
16762;17295;537694;22930;BAKING MOULD HEART MILK CHOCOLATE;2;12/08/2010 10:46;2.55;14901;United Kingdom
90981;95030;544434;90071;RUBY GLASS CLUSTER EARRINGS;1;2/18/11 16:12;1.23;NA;United Kingdom
61799;64282;541596;72351B;SET/6 PINK  BUTTERFLY T-LIGHTS;2;1/19/11 16:19;2.10;17602;United Kingdom
66544;69256;541969;82484;WOOD BLACK BOARD ANT WHITE FINISH;2;1/24/11 13:46;13.29;NA;United Kingdom
15706;16214;537645;37370;RETRO COFFEE MUGS ASSORTED;1;12/07/2010 15:34;16.13;NA;United Kingdom
50272;52362;540769;22652;TRAVEL SEWING KIT;10;01/11/2011 10:38;1.65;12601;Germany
59385;61797;541485;21121;SET/10 RED POLKADOT PARTY CANDLES;1;1/18/11 13:05;1.25;18118;United Kingdom
13506;13937;537434;17084N;FAIRY DREAMS INCENSE;2;12/06/2010 16:57;0.43;NA;United Kingdom
64251;66899;541827;84711B;PINK OVAL SHAPE TRINKET BOX;1;1/21/11 17:05;5.79;NA;United Kingdom
54940;57176;541133;22898;CHILDRENS APRON APPLES DESIGN;1;1/14/11 10:17;4.13;NA;United Kingdom
25099;26032;538453;20666;ECONOMY HOLIDAY PURSE;1;12/12/2010 12:26;2.95;16779;United Kingdom
7559;7875;537059;22451;SILK PURSE BABUSHKA RED;2;12/05/2010 11:54;3.35;14813;United Kingdom
52415;54611;540968;84199;GLOW IN DARK DOLPHINS;9;01/12/2011 13:40;0.21;17338;United Kingdom
73130;76223;542622;17091J;VANILLA INCENSE IN TIN;1;1/31/11 9:09;2.46;NA;United Kingdom
25650;26589;538518;22900;SET 2 TEA TOWELS I LOVE LONDON;1;12/12/2010 16:14;2.95;14505;United Kingdom
52081;54257;540907;22851;SET 20 NAPKINS FAIRY CAKES DESIGN;12;01/12/2011 11:52;0.85;13488;United Kingdom
23746;24589;538349;22412;METAL SIGN NEIGHBOURHOOD WITCH;1;12/10/2010 14:59;4.21;NA;United Kingdom
68260;71052;542108;22284;HEN HOUSE DECORATION;12;1/25/11 13:43;1.65;17460;United Kingdom
68250;71042;542107;48187;DOORMAT NEW ENGLAND;1;1/25/11 13:38;7.95;16222;United Kingdom
36155;37540;539470;20961;STRAWBERRY BATH SPONGE;4;12/19/10 14:03;1.25;14472;United Kingdom
80666;84099;543369;22557;PLASTERS IN TIN VINTAGE PAISLEY;5;02/07/2011 14:49;1.65;16255;United Kingdom
2250;2347;536582;21668;RED STRIPE CERAMIC DRAWER KNOB;12;12/01/2010 16:21;1.25;12947;United Kingdom
85934;89734;543935;21621;VINTAGE UNION JACK BUNTING;36;2/14/11 14:39;8.50;12989;United Kingdom
12795;13222;537428;20685;DOORMAT RED RETROSPOT;2;12/06/2010 15:38;7.95;17320;United Kingdom
73299;76392;542624;82583;HOT BATHS METAL SIGN;1;1/31/11 9:48;4.13;NA;United Kingdom
59162;61556;541427;48129;DOORMAT TOPIARY;10;1/18/11 8:46;6.75;17018;United Kingdom
42056;43718;540120;21754;HOME BUILDING BLOCK WORD;12;01/05/2011 10:08;5.95;17675;United Kingdom
33247;34612;539414;22576;SWALLOW WOODEN CHRISTMAS DECORATION;3;12/17/10 13:45;0.85;16931;United Kingdom
56764;59137;541272;22357;KINGS CHOICE BISCUIT TIN;4;1/17/11 11:17;4.25;13527;United Kingdom
35772;37146;539453;21640;ASSORTED TUTTI FRUTTI  FOB NOTEBOOK;2;12/17/10 17:08;1.66;NA;United Kingdom
61401;63881;541592;17012D;ORIGAMI ROSE INCENSE/CANDLE SET;1;1/19/11 15:08;2.46;NA;United Kingdom
75551;78793;542898;20774;GREEN FERN NOTEBOOK;2;02/01/2011 14:01;1.65;16110;United Kingdom
77806;81142;543111;22667;RECIPE BOX RETROSPOT;1;02/03/2011 12:44;2.95;15719;United Kingdom
66883;69601;541974;21383;PACK OF 12 STICKY BUNNIES;2;1/24/11 14:16;0.65;14541;United Kingdom
15519;16027;537643;21935;SUKI  SHOULDER BAG;6;12/07/2010 15:34;4.21;NA;United Kingdom
38887;40453;539737;22616;PACK OF 12 LONDON TISSUES;1;12/21/10 15:19;0.81;NA;United Kingdom
80310;83720;543345;90173;PAIR BUTTERFLY HAIR CLIPS;1;02/07/2011 12:29;3.73;NA;United Kingdom
52691;54888;540977;22209;WOOD STAMP SET HAPPY BIRTHDAY;3;01/12/2011 15:01;1.66;NA;United Kingdom
71828;74856;542534;22693;GROW A FLYTRAP OR SUNFLOWER IN TIN;48;1/28/11 13:27;1.25;13707;United Kingdom
53892;56113;541038;22229;BUNNY WOODEN PAINTED WITH FLOWER;3;1/13/11 12:10;0.85;16395;United Kingdom
87471;91401;544097;21209;MULTICOLOUR HONEYCOMB FAN;24;2/16/11 9:56;1.65;12455;Cyprus
32038;33314;539247;21774;DECORATIVE CATS BATHROOM BOTTLE;24;12/16/10 13:33;0.42;15311;United Kingdom
2707;2807;536592;22746;POPPY'S PLAYHOUSE LIVINGROOM;2;12/01/2010 17:06;4.21;NA;United Kingdom
86958;90856;544071;22423;REGENCY CAKESTAND 3 TIER;4;2/15/11 14:30;12.75;16317;United Kingdom
56027;58391;541239;22346;PARTY PIZZA DISH GREEN POLKADOT;30;1/16/11 10:56;0.21;16401;United Kingdom
21307;22067;538151;47590B;PINK HAPPY BIRTHDAY BUNTING;3;12/09/2010 16:28;5.45;16163;United Kingdom
58277;60669;541422;84968D;SET OF 16 VINTAGE RED CUTLERY;3;1/17/11 17:48;8.29;NA;United Kingdom
85440;89187;543828;85099F;JUMBO BAG STRAWBERRY;10;2/14/11 9:45;1.95;14156;EIRE
75312;78547;542890;22788;BROCANTE COAT RACK;2;02/01/2011 13:25;9.95;15311;United Kingdom
58047;60439;541422;21200;MULTICOLOUR HONEYCOMB PAPER GARLAND;3;1/17/11 17:48;1.63;NA;United Kingdom
5113;5352;536860;22626;BLACK KITCHEN SCALES;1;12/03/2010 10:43;8.50;16905;United Kingdom
6181;6430;536945;22846;BREAD BIN DINER STYLE RED;1;12/03/2010 12:24;16.95;14083;United Kingdom
26597;27547;538566;22183;CAKE STAND VICTORIAN FILIGREE MED;1;12/13/10 11:21;5.91;NA;United Kingdom
73733;76851;542664;21563;RED HEART SHAPE LOVE BUCKET;1;1/31/11 12:14;5.79;NA;United Kingdom
13972;14433;537567;22943;CHRISTMAS LIGHTS 10 VINTAGE BAUBLES;1;12/07/2010 11:59;4.95;18119;United Kingdom
42558;44269;540163;21504;SKULLS GREETING CARD;24;01/05/2011 11:52;0.42;13089;United Kingdom
76170;79442;542936;21028;NINJA RABBIT BLACK;13;02/02/2011 11:10;1.25;NA;United Kingdom
82113;85618;543484;22857;ASSORTED EASTER GIFT TAGS;12;02/09/2011 10:11;0.85;12721;France
77762;81098;543111;22663;JUMBO BAG DOLLY GIRL DESIGN;2;02/03/2011 12:44;1.95;15719;United Kingdom
70509;73383;542345;84378;SET OF 3 HEART COOKIE CUTTERS;4;1/27/11 11:55;1.25;15910;United Kingdom
45125;47037;540372;84674;FLYING PIG WATERING CAN;24;01/06/2011 16:41;1.25;13081;United Kingdom
15687;16195;537645;22630;DOLLY GIRL LUNCH BOX;2;12/07/2010 15:34;2.51;NA;United Kingdom
74443;77603;542745;22195;LARGE HEART MEASURING SPOONS;1;1/31/11 16:47;1.65;15881;United Kingdom
79335;82720;543250;21156;RETROSPOT CHILDRENS APRON;8;02/04/2011 14:46;1.95;13911;United Kingdom
19328;19993;537995;POST;POSTAGE;2;12/09/2010 11:39;18.00;12712;Germany
46015;48010;540458;21084;SET/6 COLLAGE PAPER CUPS;12;01/07/2011 12:28;0.65;12501;Germany
35382;36754;539451;22759;SET OF 3 NOTEBOOKS IN PARCEL;2;12/17/10 16:59;3.36;NA;United Kingdom
7460;7775;537054;20971;PINK BLUE FELT CRAFT TRINKET BOX;2;12/05/2010 11:40;1.25;16931;United Kingdom
55336;57639;541215;22891;TEA FOR ONE POLKADOT;6;1/14/11 13:42;4.25;14329;United Kingdom
75384;78621;542891;22843;BISCUIT TIN VINTAGE GREEN;4;02/01/2011 13:26;6.75;16705;United Kingdom
25040;25973;538437;20967;GREY FLORAL FELTCRAFT SHOULDER BAG;1;12/12/2010 12:18;3.75;16010;United Kingdom
58775;61167;541423;21913;VINTAGE SEASIDE JIGSAW PUZZLES;1;1/17/11 17:54;3.29;NA;United Kingdom
44626;46523;540354;21755;LOVE BUILDING BLOCK WORD;6;01/06/2011 14:58;5.95;13576;United Kingdom
75468;78710;542895;22752;SET 7 BABUSHKA NESTING BOXES;1;02/01/2011 13:47;8.50;14549;United Kingdom
11307;11690;537262;22580;ADVENT CALENDAR GINGHAM SACK;2;12/06/2010 11:26;5.95;15039;United Kingdom
5666;5905;536876;22578;WOODEN STAR CHRISTMAS SCANDINAVIAN;2;12/03/2010 11:36;1.66;NA;United Kingdom
43524;45328;540255;82613C;METAL SIGN,CUPCAKE SINGLE HOOK;1;01/05/2011 16:50;0.85;NA;United Kingdom
50316;52438;540794;22460;EMBOSSED GLASS TEALIGHT HOLDER;1;01/11/2011 11:54;1.25;16034;United Kingdom
39965;41561;539920;22797;CHEST OF DRAWERS GINGHAM HEART;2;12/23/10 11:06;16.95;14085;United Kingdom
70504;73378;542345;22212;FOUR HOOK  WHITE LOVEBIRDS;1;1/27/11 11:55;2.10;15910;United Kingdom
25090;26023;538449;22727;ALARM CLOCK BAKELIKE RED;1;12/12/2010 12:24;3.75;17085;United Kingdom
71630;74647;542511;20712;JUMBO BAG WOODLAND ANIMALS;20;1/28/11 12:07;1.95;15527;United Kingdom
56729;59102;541270;22721;SET OF 3 CAKE TINS SKETCHBOOK;1;1/17/11 11:09;4.95;14976;United Kingdom
44133;46030;540350;22386;JUMBO BAG PINK POLKADOT;1;01/06/2011 14:14;1.95;18283;United Kingdom
46196;48196;540467;22921;HERB MARKER CHIVES;12;01/07/2011 13:39;0.65;18198;United Kingdom
14437;14931;537624;72799E;IVORY PILLAR CANDLE SILVER FLOCK;2;12/07/2010 14:41;2.95;12748;United Kingdom
86861;90759;544067;85099C;JUMBO  BAG BAROQUE BLACK WHITE;4;2/15/11 14:02;1.95;16431;United Kingdom
22184;22959;538177;22795;SWEETHEART RECIPE BOOK STAND;1;12/10/2010 09:51;13.57;NA;United Kingdom
70133;73005;542276;22588;CARD HOLDER GINGHAM HEART;12;1/27/11 10:19;2.55;12764;Lebanon
72934;76027;542618;22078;RIBBON REEL LACE DESIGN;1;1/30/11 15:52;2.10;14502;United Kingdom
75191;78413;542870;85099B;JUMBO BAG RED RETROSPOT;10;02/01/2011 12:29;1.95;15203;United Kingdom
85967;89767;543973;22319;HAIRCLIPS FORTIES FABRIC ASSORTED;12;2/14/11 15:15;0.65;17571;United Kingdom
14169;14654;537607;22952;60 CAKE CASES VINTAGE CHRISTMAS;6;12/07/2010 13:18;0.55;15965;United Kingdom
74656;77848;542789;21165;BEWARE OF THE CAT METAL SIGN;48;02/01/2011 10:38;1.45;17511;United Kingdom
4462;4639;536796;22553;PLASTERS IN TIN SKULLS;1;12/02/2010 15:46;1.65;15574;United Kingdom
87176;91098;544087;21977;PACK OF 60 PINK PAISLEY CAKE CASES;4;2/15/11 17:02;0.55;17530;United Kingdom
25119;26053;538453;72807B;SET/3 OCEAN SCENT CANDLE JEWEL BOX;1;12/12/2010 12:26;4.25;16779;United Kingdom
60273;62707;541511;22588;CARD HOLDER GINGHAM HEART;4;1/18/11 16:45;2.55;17576;United Kingdom
21992;22767;538177;22101;MIRROR MOSAIC VOTIVE HOLDER;1;12/10/2010 09:51;2.51;NA;United Kingdom
73375;76468;542625;85174;S/4 CACTI CANDLES;1;1/31/11 9:50;10.79;NA;United Kingdom
29495;30602;538877;21329;DINOSAURS  WRITING SET;7;12/14/10 15:29;3.36;NA;United Kingdom
69471;72312;542239;22464;HANGING METAL HEART LANTERN;1;1/26/11 14:35;1.65;17786;United Kingdom
